	label	label_color
ng1obs109	1	#506E03
ng1obs110	1	#506E03
ng1obs111	1	#506E03
ng1obs112	1	#506E03
ng1obs113	1	#506E03
ng1obs114	1	#506E03
ng1obs115	1	#506E03
ng1obs116	1	#506E03
ng1obs117	1	#506E03
ng1obs118	1	#506E03
ng1obs119	1	#506E03
ng1obs120	1	#506E03
ng1obs121	1	#506E03
ng1obs122	1	#506E03
ng1obs123	1	#506E03
ng1obs124	1	#506E03
ng1obs125	1	#506E03
ng1obs126	1	#506E03
ng1obs127	1	#506E03
ng1obs128	1	#506E03
ng1obs129	1	#506E03
ng1obs130	1	#506E03
ng1obs131	1	#506E03
ng1obs132	1	#506E03
ng1obs133	1	#506E03
ng1obs134	1	#506E03
ng1obs135	1	#506E03
ng1obs136	1	#506E03
ng1obs137	1	#506E03
ng1obs138	1	#506E03
ng1obs139	1	#506E03
ng1obs140	1	#506E03
ng1obs141	1	#506E03
ng1obs142	1	#506E03
ng1obs143	1	#506E03
ng1obs144	1	#506E03
ng1obs145	1	#506E03
ng1obs146	1	#506E03
ng1obs147	1	#506E03
ng1obs148	1	#506E03
ng1obs149	1	#506E03
ng1obs150	1	#506E03
ng1obs151	1	#506E03
ng1obs152	1	#506E03
ng1obs153	1	#506E03
ng1obs154	1	#506E03
ng1obs155	1	#506E03
ng1obs156	1	#506E03
ng1obs157	1	#506E03
ng1obs158	1	#506E03
ng1obs159	1	#506E03
ng1obs160	1	#506E03
ng1obs161	1	#506E03
ng1obs162	1	#506E03
ng1obs163	1	#506E03
ng1obs164	1	#506E03
ng1obs165	1	#506E03
ng1obs166	1	#506E03
ng1obs167	1	#506E03
ng1obs168	1	#506E03
ng1obs169	1	#506E03
ng1obs170	1	#506E03
ng1obs171	1	#506E03
ng1obs172	1	#506E03
ng1obs173	1	#506E03
ng1obs174	1	#506E03
ng1obs175	1	#506E03
ng1obs176	1	#506E03
ng1obs177	1	#506E03
ng1obs178	1	#506E03
ng1obs179	1	#506E03
ng1obs180	1	#506E03
ng1obs181	1	#506E03
ng1obs182	1	#506E03
ng1obs183	1	#506E03
ng1obs184	1	#506E03
ng1obs185	1	#506E03
ng1obs186	1	#506E03
ng1obs187	1	#506E03
ng1obs188	1	#506E03
ng1obs189	1	#506E03
ng1obs190	1	#506E03
ng1obs191	1	#506E03
ng1obs192	1	#506E03
ng1obs193	1	#506E03
ng1obs194	1	#506E03
ng1obs195	1	#506E03
ng1obs196	1	#506E03
ng1obs197	1	#506E03
ng1obs198	1	#506E03
ng1obs199	1	#506E03
ng1obs200	1	#506E03
ng1obs201	1	#506E03
ng1obs202	1	#506E03
ng1obs203	1	#506E03
ng1obs204	1	#506E03
ng1obs205	1	#506E03
ng1obs206	1	#506E03
ng1obs207	1	#506E03
ng1obs208	1	#506E03
ng1obs209	1	#506E03
ng1obs210	1	#506E03
ng1obs211	1	#506E03
ng1obs212	1	#506E03
ng1obs213	1	#506E03
ng1obs214	1	#506E03
ng1obs215	1	#506E03
ng1obs216	1	#506E03
ng1obs217	1	#506E03
ng1obs218	1	#506E03
ng1obs219	1	#506E03
ng1obs220	1	#506E03
ng1obs221	1	#506E03
ng1obs222	1	#506E03
ng1obs223	1	#506E03
ng1obs224	1	#506E03
ng1obs225	1	#506E03
ng1obs226	1	#506E03
ng1obs227	1	#506E03
ng1obs228	1	#506E03
ng1obs229	1	#506E03
ng1obs230	1	#506E03
ng1obs231	1	#506E03
ng1obs232	1	#506E03
ng1obs233	1	#506E03
ng1obs234	1	#506E03
ng1obs235	1	#506E03
ng1obs236	1	#506E03
ng1obs237	1	#506E03
ng1obs238	1	#506E03
ng1obs239	1	#506E03
ng1obs240	1	#506E03
ng1obs241	1	#506E03
ng1obs242	1	#506E03
ng1obs243	1	#506E03
ng1obs244	1	#506E03
ng1obs245	1	#506E03
ng1obs246	1	#506E03
ng1obs247	1	#506E03
ng1obs248	1	#506E03
ng1obs249	1	#506E03
ng1obs250	1	#506E03
ng1obs251	1	#506E03
ng1obs252	1	#506E03
ng1obs253	1	#506E03
ng1obs254	1	#506E03
ng1obs255	1	#506E03
ng1obs256	1	#506E03
ng1obs257	1	#506E03
ng1obs258	1	#506E03
ng1obs259	1	#506E03
ng1obs260	1	#506E03
ng1obs261	1	#506E03
ng1obs262	1	#506E03
ng1obs263	1	#506E03
ng1obs264	1	#506E03
ng1obs265	1	#506E03
ng1obs266	1	#506E03
ng1obs267	1	#506E03
ng1obs268	1	#506E03
ng1obs269	1	#506E03
ng1obs270	1	#506E03
ng1obs271	1	#506E03
ng1obs272	1	#506E03
ng1obs273	1	#506E03
ng1obs274	1	#506E03
ng1obs275	1	#506E03
ng1obs276	1	#506E03
ng1obs277	1	#506E03
ng1obs278	1	#506E03
ng1obs279	1	#506E03
ng1obs280	1	#506E03
ng1obs281	1	#506E03
ng1obs282	1	#506E03
ng1obs283	1	#506E03
ng1obs284	1	#506E03
ng1obs285	1	#506E03
ng1obs286	1	#506E03
ng1obs287	1	#506E03
ng1obs288	1	#506E03
ng1obs289	1	#506E03
ng1obs290	1	#506E03
ng1obs291	1	#506E03
ng1obs292	1	#506E03
ng1obs293	1	#506E03
ng1obs294	1	#506E03
ng1obs295	1	#506E03
ng1obs296	1	#506E03
ng1obs297	1	#506E03
ng1obs298	1	#506E03
ng1obs299	1	#506E03
ng2obs300	2	#DF5122
ng2obs301	2	#DF5122
ng2obs302	2	#DF5122
ng2obs303	2	#DF5122
ng2obs304	2	#DF5122
ng2obs305	2	#DF5122
ng2obs306	2	#DF5122
ng2obs307	2	#DF5122
ng2obs308	2	#DF5122
ng2obs309	2	#DF5122
ng2obs310	2	#DF5122
ng2obs311	2	#DF5122
ng2obs312	2	#DF5122
ng2obs313	2	#DF5122
ng2obs314	2	#DF5122
ng2obs315	2	#DF5122
ng2obs316	2	#DF5122
ng2obs317	2	#DF5122
ng2obs318	2	#DF5122
ng2obs319	2	#DF5122
ng2obs320	2	#DF5122
ng2obs321	2	#DF5122
ng2obs322	2	#DF5122
ng2obs323	2	#DF5122
ng2obs324	2	#DF5122
ng2obs325	2	#DF5122
ng2obs326	2	#DF5122
ng2obs327	2	#DF5122
ng2obs328	2	#DF5122
ng2obs329	2	#DF5122
ng2obs330	2	#DF5122
ng2obs331	2	#DF5122
ng2obs332	2	#DF5122
ng2obs333	2	#DF5122
ng2obs334	2	#DF5122
ng2obs335	2	#DF5122
ng2obs336	2	#DF5122
ng2obs337	2	#DF5122
ng2obs338	2	#DF5122
ng2obs339	2	#DF5122
ng2obs340	2	#DF5122
ng2obs341	2	#DF5122
ng2obs342	2	#DF5122
ng2obs343	2	#DF5122
ng2obs344	2	#DF5122
ng2obs345	2	#DF5122
ng2obs346	2	#DF5122
ng2obs347	2	#DF5122
ng2obs348	2	#DF5122
ng2obs349	2	#DF5122
ng2obs350	2	#DF5122
ng2obs351	2	#DF5122
ng2obs352	2	#DF5122
ng2obs353	2	#DF5122
ng2obs354	2	#DF5122
ng2obs355	2	#DF5122
ng2obs356	2	#DF5122
ng2obs357	2	#DF5122
ng2obs358	2	#DF5122
ng2obs359	2	#DF5122
ng2obs360	2	#DF5122
ng2obs361	2	#DF5122
ng2obs362	2	#DF5122
ng2obs363	2	#DF5122
ng2obs364	2	#DF5122
ng2obs365	2	#DF5122
ng2obs366	2	#DF5122
ng2obs367	2	#DF5122
ng2obs368	2	#DF5122
ng2obs369	2	#DF5122
ng2obs370	2	#DF5122
ng2obs371	2	#DF5122
ng2obs372	2	#DF5122
ng2obs373	2	#DF5122
ng2obs374	2	#DF5122
ng2obs375	2	#DF5122
ng2obs376	2	#DF5122
ng2obs377	2	#DF5122
ng2obs378	2	#DF5122
ng2obs379	2	#DF5122
ng2obs380	2	#DF5122
ng2obs381	2	#DF5122
ng2obs382	2	#DF5122
ng2obs383	2	#DF5122
ng2obs384	2	#DF5122
ng2obs385	2	#DF5122
ng2obs386	2	#DF5122
ng2obs387	2	#DF5122
ng2obs388	2	#DF5122
ng2obs389	2	#DF5122
ng2obs390	2	#DF5122
ng2obs391	2	#DF5122
ng2obs392	2	#DF5122
ng2obs393	2	#DF5122
ng2obs394	2	#DF5122
ng2obs395	2	#DF5122
ng2obs396	2	#DF5122
ng2obs397	2	#DF5122
ng2obs398	2	#DF5122
ng2obs399	2	#DF5122
ng2obs400	2	#DF5122
ng2obs401	2	#DF5122
ng2obs402	2	#DF5122
ng2obs403	2	#DF5122
ng2obs404	2	#DF5122
ng2obs405	2	#DF5122
ng2obs406	2	#DF5122
ng2obs407	2	#DF5122
ng2obs408	2	#DF5122
ng2obs409	2	#DF5122
ng2obs410	2	#DF5122
ng2obs411	2	#DF5122
ng2obs412	2	#DF5122
ng2obs413	2	#DF5122
ng2obs414	2	#DF5122
ng2obs415	2	#DF5122
ng2obs416	2	#DF5122
ng2obs417	2	#DF5122
ng2obs418	2	#DF5122
ng2obs419	2	#DF5122
ng2obs420	2	#DF5122
ng2obs421	2	#DF5122
ng2obs422	2	#DF5122
ng2obs423	2	#DF5122
ng2obs424	2	#DF5122
ng2obs425	2	#DF5122
ng2obs426	2	#DF5122
ng2obs427	2	#DF5122
ng2obs428	2	#DF5122
ng2obs429	2	#DF5122
ng2obs430	2	#DF5122
ng2obs431	2	#DF5122
ng2obs432	2	#DF5122
ng2obs433	2	#DF5122
ng2obs434	2	#DF5122
ng2obs435	2	#DF5122
ng2obs436	2	#DF5122
ng2obs437	2	#DF5122
ng2obs438	2	#DF5122
ng2obs439	2	#DF5122
ng2obs440	2	#DF5122
ng2obs441	2	#DF5122
ng2obs442	2	#DF5122
ng2obs443	2	#DF5122
ng2obs444	2	#DF5122
ng2obs445	2	#DF5122
ng2obs446	2	#DF5122
ng2obs447	2	#DF5122
ng2obs448	2	#DF5122
ng2obs449	2	#DF5122
ng2obs450	2	#DF5122
ng2obs451	2	#DF5122
ng2obs452	2	#DF5122
ng2obs453	2	#DF5122
ng2obs454	2	#DF5122
ng2obs455	2	#DF5122
ng2obs456	2	#DF5122
ng2obs457	2	#DF5122
ng2obs458	2	#DF5122
ng2obs459	2	#DF5122
ng2obs460	2	#DF5122
ng2obs461	2	#DF5122
ng2obs462	2	#DF5122
ng2obs463	2	#DF5122
ng2obs464	2	#DF5122
ng2obs465	2	#DF5122
ng2obs466	2	#DF5122
ng2obs467	2	#DF5122
ng2obs468	2	#DF5122
ng2obs469	2	#DF5122
ng2obs470	2	#DF5122
ng2obs471	2	#DF5122
ng2obs472	2	#DF5122
ng2obs473	2	#DF5122
ng2obs474	2	#DF5122
ng2obs475	2	#DF5122
ng2obs476	2	#DF5122
ng2obs477	2	#DF5122
ng2obs478	2	#DF5122
ng2obs479	2	#DF5122
ng2obs480	2	#DF5122
ng2obs481	2	#DF5122
ng2obs482	2	#DF5122
ng2obs483	2	#DF5122
ng2obs484	2	#DF5122
ng2obs485	2	#DF5122
ng2obs486	2	#DF5122
ng2obs487	2	#DF5122
ng2obs488	2	#DF5122
ng2obs489	2	#DF5122
ng2obs490	2	#DF5122
ng2obs491	2	#DF5122
ng2obs492	2	#DF5122
ng2obs493	2	#DF5122
ng2obs494	2	#DF5122
ng2obs495	2	#DF5122
ng2obs496	2	#DF5122
ng2obs497	2	#DF5122
ng2obs498	2	#DF5122
ng2obs499	2	#DF5122
ng2obs500	2	#DF5122
ng2obs501	2	#DF5122
ng2obs502	2	#DF5122
ng2obs503	2	#DF5122
ng2obs504	2	#DF5122
ng2obs505	2	#DF5122
ng2obs506	2	#DF5122
ng2obs507	2	#DF5122
ng2obs508	2	#DF5122
ng2obs509	2	#DF5122
ng2obs510	2	#DF5122
ng2obs511	2	#DF5122
ng2obs512	2	#DF5122
ng2obs513	2	#DF5122
ng2obs514	2	#DF5122
ng2obs515	2	#DF5122
ng2obs516	2	#DF5122
ng2obs517	2	#DF5122
ng2obs518	2	#DF5122
ng2obs519	2	#DF5122
ng2obs520	2	#DF5122
ng2obs521	2	#DF5122
ng2obs522	2	#DF5122
ng2obs523	2	#DF5122
ng2obs524	2	#DF5122
ng2obs525	2	#DF5122
ng2obs526	2	#DF5122
ng2obs527	2	#DF5122
ng2obs528	2	#DF5122
ng2obs529	2	#DF5122
ng2obs530	2	#DF5122
ng2obs531	2	#DF5122
ng2obs532	2	#DF5122
ng2obs533	2	#DF5122
ng2obs534	2	#DF5122
ng2obs535	2	#DF5122
ng2obs536	2	#DF5122
ng2obs537	2	#DF5122
ng2obs538	2	#DF5122
ng2obs539	2	#DF5122
ng2obs540	2	#DF5122
ng2obs541	2	#DF5122
ng2obs542	2	#DF5122
ng2obs543	2	#DF5122
ng2obs544	2	#DF5122
ng2obs545	2	#DF5122
ng2obs546	2	#DF5122
ng2obs547	2	#DF5122
ng2obs548	2	#DF5122
ng2obs549	2	#DF5122
ng2obs550	2	#DF5122
ng2obs551	2	#DF5122
ng2obs552	2	#DF5122
ng2obs553	2	#DF5122
ng2obs554	2	#DF5122
ng2obs555	2	#DF5122
ng2obs556	2	#DF5122
ng2obs557	2	#DF5122
ng2obs558	2	#DF5122
ng2obs559	2	#DF5122
ng2obs560	2	#DF5122
ng2obs561	2	#DF5122
ng2obs562	2	#DF5122
ng2obs563	2	#DF5122
ng2obs564	2	#DF5122
ng2obs565	2	#DF5122
ng2obs566	2	#DF5122
ng2obs567	2	#DF5122
ng2obs568	2	#DF5122
ng2obs569	2	#DF5122
ng2obs570	2	#DF5122
ng2obs571	2	#DF5122
ng2obs572	2	#DF5122
ng2obs573	2	#DF5122
ng2obs574	2	#DF5122
ng2obs575	2	#DF5122
ng2obs576	2	#DF5122
ng2obs577	2	#DF5122
ng2obs578	2	#DF5122
ng2obs579	2	#DF5122
ng2obs580	2	#DF5122
ng2obs581	2	#DF5122
ng2obs582	2	#DF5122
ng2obs583	2	#DF5122
ng2obs584	2	#DF5122
ng2obs585	2	#DF5122
ng2obs586	2	#DF5122
ng2obs587	2	#DF5122
ng2obs588	2	#DF5122
ng2obs589	2	#DF5122
ng2obs590	2	#DF5122
ng2obs591	2	#DF5122
ng2obs592	2	#DF5122
ng2obs593	2	#DF5122
ng2obs594	2	#DF5122
ng2obs595	2	#DF5122
ng2obs596	2	#DF5122
ng2obs597	2	#DF5122
ng2obs598	2	#DF5122
ng2obs599	2	#DF5122
ng3obs600	3	#E1712C
ng3obs601	3	#E1712C
ng3obs602	3	#E1712C
ng3obs603	3	#E1712C
ng3obs604	3	#E1712C
ng3obs605	3	#E1712C
ng3obs606	3	#E1712C
ng3obs607	3	#E1712C
ng3obs608	3	#E1712C
ng3obs609	3	#E1712C
ng3obs610	3	#E1712C
ng3obs611	3	#E1712C
ng3obs612	3	#E1712C
ng3obs613	3	#E1712C
ng3obs614	3	#E1712C
ng3obs615	3	#E1712C
ng3obs616	3	#E1712C
ng3obs617	3	#E1712C
ng3obs618	3	#E1712C
ng3obs619	3	#E1712C
ng3obs620	3	#E1712C
ng3obs621	3	#E1712C
ng3obs622	3	#E1712C
ng3obs623	3	#E1712C
ng3obs624	3	#E1712C
ng3obs625	3	#E1712C
ng3obs626	3	#E1712C
ng3obs627	3	#E1712C
ng3obs628	3	#E1712C
ng3obs629	3	#E1712C
ng3obs630	3	#E1712C
ng3obs631	3	#E1712C
ng3obs632	3	#E1712C
ng3obs633	3	#E1712C
ng3obs634	3	#E1712C
ng3obs635	3	#E1712C
ng3obs636	3	#E1712C
ng3obs637	3	#E1712C
ng3obs638	3	#E1712C
ng3obs639	3	#E1712C
ng3obs640	3	#E1712C
ng3obs641	3	#E1712C
ng3obs642	3	#E1712C
ng3obs643	3	#E1712C
ng3obs644	3	#E1712C
ng3obs645	3	#E1712C
ng3obs646	3	#E1712C
ng3obs647	3	#E1712C
ng3obs648	3	#E1712C
ng3obs649	3	#E1712C
ng3obs650	3	#E1712C
ng3obs651	3	#E1712C
ng3obs652	3	#E1712C
ng3obs653	3	#E1712C
ng3obs654	3	#E1712C
ng3obs655	3	#E1712C
ng3obs656	3	#E1712C
ng3obs657	3	#E1712C
ng3obs658	3	#E1712C
ng3obs659	3	#E1712C
ng3obs660	3	#E1712C
ng3obs661	3	#E1712C
ng3obs662	3	#E1712C
ng3obs663	3	#E1712C
ng3obs664	3	#E1712C
ng3obs665	3	#E1712C
ng3obs666	3	#E1712C
ng3obs667	3	#E1712C
ng3obs668	3	#E1712C
ng3obs669	3	#E1712C
ng3obs670	3	#E1712C
ng3obs671	3	#E1712C
ng3obs672	3	#E1712C
ng3obs673	3	#E1712C
ng3obs674	3	#E1712C
ng3obs675	3	#E1712C
ng3obs676	3	#E1712C
ng3obs677	3	#E1712C
ng3obs678	3	#E1712C
ng3obs679	3	#E1712C
ng3obs680	3	#E1712C
ng3obs681	3	#E1712C
ng3obs682	3	#E1712C
ng3obs683	3	#E1712C
ng3obs684	3	#E1712C
ng3obs685	3	#E1712C
ng3obs686	3	#E1712C
ng3obs687	3	#E1712C
ng3obs688	3	#E1712C
ng3obs689	3	#E1712C
ng3obs690	3	#E1712C
ng3obs691	3	#E1712C
ng3obs692	3	#E1712C
ng3obs693	3	#E1712C
ng3obs694	3	#E1712C
ng3obs695	3	#E1712C
ng3obs696	3	#E1712C
ng3obs697	3	#E1712C
ng3obs698	3	#E1712C
ng3obs699	3	#E1712C
ng3obs700	3	#E1712C
ng3obs701	3	#E1712C
ng3obs702	3	#E1712C
ng3obs703	3	#E1712C
ng3obs704	3	#E1712C
ng3obs705	3	#E1712C
ng3obs706	3	#E1712C
ng3obs707	3	#E1712C
ng3obs708	3	#E1712C
ng3obs709	3	#E1712C
ng3obs710	3	#E1712C
ng3obs711	3	#E1712C
ng3obs712	3	#E1712C
ng3obs713	3	#E1712C
ng3obs714	3	#E1712C
ng3obs715	3	#E1712C
ng3obs716	3	#E1712C
ng3obs717	3	#E1712C
ng3obs718	3	#E1712C
ng3obs719	3	#E1712C
ng3obs720	3	#E1712C
ng3obs721	3	#E1712C
ng3obs722	3	#E1712C
ng3obs723	3	#E1712C
ng3obs724	3	#E1712C
ng3obs725	3	#E1712C
ng3obs726	3	#E1712C
ng3obs727	3	#E1712C
ng3obs728	3	#E1712C
ng3obs729	3	#E1712C
ng3obs730	3	#E1712C
ng3obs731	3	#E1712C
ng3obs732	3	#E1712C
ng3obs733	3	#E1712C
ng3obs734	3	#E1712C
ng3obs735	3	#E1712C
ng3obs736	3	#E1712C
ng3obs737	3	#E1712C
ng3obs738	3	#E1712C
ng3obs739	3	#E1712C
ng3obs740	3	#E1712C
ng3obs741	3	#E1712C
ng3obs742	3	#E1712C
ng3obs743	3	#E1712C
ng3obs744	3	#E1712C
ng3obs745	3	#E1712C
ng3obs746	3	#E1712C
ng3obs747	3	#E1712C
ng3obs748	3	#E1712C
ng3obs749	3	#E1712C
ng3obs750	3	#E1712C
ng3obs751	3	#E1712C
ng3obs752	3	#E1712C
ng3obs753	3	#E1712C
ng3obs754	3	#E1712C
ng3obs755	3	#E1712C
ng3obs756	3	#E1712C
ng3obs757	3	#E1712C
ng3obs758	3	#E1712C
ng3obs759	3	#E1712C
ng3obs760	3	#E1712C
ng3obs761	3	#E1712C
ng3obs762	3	#E1712C
ng3obs763	3	#E1712C
ng3obs764	3	#E1712C
ng3obs765	3	#E1712C
ng3obs766	3	#E1712C
ng3obs767	3	#E1712C
ng3obs768	3	#E1712C
ng3obs769	3	#E1712C
ng3obs770	3	#E1712C
ng3obs771	3	#E1712C
ng3obs772	3	#E1712C
ng3obs773	3	#E1712C
ng3obs774	3	#E1712C
ng3obs775	3	#E1712C
ng3obs776	3	#E1712C
ng3obs777	3	#E1712C
ng3obs778	3	#E1712C
ng3obs779	3	#E1712C
ng3obs780	3	#E1712C
ng3obs781	3	#E1712C
ng3obs782	3	#E1712C
ng3obs783	3	#E1712C
ng3obs784	3	#E1712C
ng3obs785	3	#E1712C
ng3obs786	3	#E1712C
ng3obs787	3	#E1712C
ng3obs788	3	#E1712C
ng3obs789	3	#E1712C
ng3obs790	3	#E1712C
ng3obs791	3	#E1712C
ng3obs792	3	#E1712C
ng3obs793	3	#E1712C
ng3obs794	3	#E1712C
ng3obs795	3	#E1712C
ng3obs796	3	#E1712C
ng3obs797	3	#E1712C
ng3obs798	3	#E1712C
ng3obs799	3	#E1712C
ng3obs800	3	#E1712C
ng3obs801	3	#E1712C
ng3obs802	3	#E1712C
ng3obs803	3	#E1712C
ng3obs804	3	#E1712C
ng3obs805	3	#E1712C
ng3obs806	3	#E1712C
ng3obs807	3	#E1712C
ng3obs808	3	#E1712C
ng3obs809	3	#E1712C
ng3obs810	3	#E1712C
ng3obs811	3	#E1712C
ng3obs812	3	#E1712C
ng3obs813	3	#E1712C
ng3obs814	3	#E1712C
ng3obs815	3	#E1712C
ng3obs816	3	#E1712C
ng3obs817	3	#E1712C
ng3obs818	3	#E1712C
ng3obs819	3	#E1712C
ng3obs820	3	#E1712C
ng3obs821	3	#E1712C
ng3obs822	3	#E1712C
ng3obs823	3	#E1712C
ng3obs824	3	#E1712C
ng3obs825	3	#E1712C
ng3obs826	3	#E1712C
ng3obs827	3	#E1712C
ng3obs828	3	#E1712C
ng3obs829	3	#E1712C
ng3obs830	3	#E1712C
ng3obs831	3	#E1712C
ng3obs832	3	#E1712C
ng3obs833	3	#E1712C
ng3obs834	3	#E1712C
ng3obs835	3	#E1712C
ng3obs836	3	#E1712C
ng3obs837	3	#E1712C
ng3obs838	3	#E1712C
ng3obs839	3	#E1712C
ng3obs840	3	#E1712C
ng3obs841	3	#E1712C
ng3obs842	3	#E1712C
ng3obs843	3	#E1712C
ng3obs844	3	#E1712C
ng3obs845	3	#E1712C
ng3obs846	3	#E1712C
ng3obs847	3	#E1712C
ng3obs848	3	#E1712C
ng3obs849	3	#E1712C
ng3obs850	3	#E1712C
ng3obs851	3	#E1712C
ng3obs852	3	#E1712C
ng3obs853	3	#E1712C
ng3obs854	3	#E1712C
ng3obs855	3	#E1712C
ng3obs856	3	#E1712C
ng3obs857	3	#E1712C
ng3obs858	3	#E1712C
ng3obs859	3	#E1712C
ng3obs860	3	#E1712C
ng3obs861	3	#E1712C
ng3obs862	3	#E1712C
ng3obs863	3	#E1712C
ng3obs864	3	#E1712C
ng3obs865	3	#E1712C
ng3obs866	3	#E1712C
ng3obs867	3	#E1712C
ng3obs868	3	#E1712C
ng3obs869	3	#E1712C
ng3obs870	3	#E1712C
ng3obs871	3	#E1712C
ng3obs872	3	#E1712C
ng3obs873	3	#E1712C
ng3obs874	3	#E1712C
ng3obs875	3	#E1712C
ng3obs876	3	#E1712C
ng3obs877	3	#E1712C
ng3obs878	3	#E1712C
ng3obs879	3	#E1712C
ng3obs880	3	#E1712C
ng3obs881	3	#E1712C
ng3obs882	3	#E1712C
ng3obs883	3	#E1712C
ng3obs884	3	#E1712C
ng3obs885	3	#E1712C
ng3obs886	3	#E1712C
ng3obs887	3	#E1712C
ng3obs888	3	#E1712C
ng3obs889	3	#E1712C
ng3obs890	3	#E1712C
ng3obs891	3	#E1712C
ng3obs892	3	#E1712C
ng3obs893	3	#E1712C
ng3obs894	3	#E1712C
ng3obs895	3	#E1712C
ng3obs896	3	#E1712C
ng3obs897	3	#E1712C
ng3obs898	3	#E1712C
ng3obs899	3	#E1712C
ng4obs900	4	#B4EECD
ng4obs901	4	#B4EECD
ng4obs902	4	#B4EECD
ng4obs903	4	#B4EECD
ng4obs904	4	#B4EECD
ng4obs905	4	#B4EECD
ng4obs906	4	#B4EECD
ng4obs907	4	#B4EECD
ng4obs908	4	#B4EECD
ng4obs909	4	#B4EECD
ng4obs910	4	#B4EECD
ng4obs911	4	#B4EECD
ng4obs912	4	#B4EECD
ng4obs913	4	#B4EECD
ng4obs914	4	#B4EECD
ng4obs915	4	#B4EECD
ng4obs916	4	#B4EECD
ng4obs917	4	#B4EECD
ng4obs918	4	#B4EECD
ng4obs919	4	#B4EECD
ng4obs920	4	#B4EECD
ng4obs921	4	#B4EECD
ng4obs922	4	#B4EECD
ng4obs923	4	#B4EECD
ng4obs924	4	#B4EECD
ng4obs925	4	#B4EECD
ng4obs926	4	#B4EECD
ng4obs927	4	#B4EECD
ng4obs928	4	#B4EECD
ng4obs929	4	#B4EECD
ng4obs930	4	#B4EECD
ng4obs931	4	#B4EECD
ng4obs932	4	#B4EECD
ng4obs933	4	#B4EECD
ng4obs934	4	#B4EECD
ng4obs935	4	#B4EECD
ng4obs936	4	#B4EECD
ng4obs937	4	#B4EECD
ng4obs938	4	#B4EECD
ng4obs939	4	#B4EECD
ng4obs940	4	#B4EECD
ng4obs941	4	#B4EECD
ng4obs942	4	#B4EECD
ng4obs943	4	#B4EECD
ng4obs944	4	#B4EECD
ng4obs945	4	#B4EECD
ng4obs946	4	#B4EECD
ng4obs947	4	#B4EECD
ng4obs948	4	#B4EECD
